"ano","codprov","codmun","ec","es","nuc","nome","pobtotal","pobhomes","pobmulleres"
"2025","32","055","06","05","00","SAA",49,23,26
"2025","32","055","06","06","00","SAN CRISTOVO",48,22,26
"2025","32","055","07","01","00","PADERNE DE ALLARIZ",40,22,18
"2025","32","055","07","02","00","VILAMEÁ",33,17,16
"2025","32","055","08","01","00","PENALBA",2,0,2
"2025","32","055","08","02","00","SAN XES",26,10,16
"2025","32","055","08","03","00","RIODEBODAS",12,6,6
"2025","32","055","09","01","00","ALÉN",25,11,14
"2025","32","055","09","02","00","ARRABALDO",34,16,18
"2025","32","055","09","03","00","ERMIDE",28,12,16
"2025","32","055","09","04","00","OUTEIROS",3,3,0
"2025","32","055","09","05","00","RIAL, O",11,8,3
"2025","32","055","09","07","00","SAN LOURENZO",28,14,14
"2025","32","055","09","08","00","SIABAL",76,32,44
"2025","32","055","09","09","00","SILVAR, O",0,0,0
"2025","32","055","09","10","00","VACARIZA, A",28,14,14
"2025","32","055","10","01","00","SOLBEIRA",187,93,94
"2025","32","056","01","02","00","CONDADO, O",34,18,16
"2025","32","056","01","04","00","SA",13,8,5
"2025","32","056","02","02","00","AMEÁN",7,3,4
"2025","32","056","02","06","00","CARBALLAL",20,12,8
"2025","32","056","02","07","00","CASAL DE VECO",12,6,6
"2025","32","056","02","08","00","FREÁNS",26,14,12
"2025","32","056","02","09","00","GRESUFE",8,7,1
"2025","32","056","02","10","00","LAMAS, AS",6,3,3
"2025","32","056","02","11","00","MORGADE",55,27,28
"2025","32","056","02","16","00","SAN AMARO",57,30,27
"2025","32","056","02","17","00","SAN ROQUE DE CRESPOS",145,68,77
"2025","32","056","02","18","00","PEREIRA, A",16,6,10
"2025","32","056","03","02","00","AGRA, A",67,36,31
"2025","32","056","03","03","00","NOTARIA, A",155,71,84
"2025","32","056","03","09","00","FRIEIRA, A",120,60,60
"2025","32","056","03","10","00","LORDELO",95,47,48
"2025","32","056","04","01","00","ABELEIRA, A",2,1,1
"2025","32","056","04","21","00","MONTE REDONDO",65,40,25
"2025","32","056","04","22","00","PARDELLAS",9,2,7
"2025","32","056","04","23","00","QUINTA, A",8,3,5
"2025","32","056","05","03","00","AZOREIRA",6,3,3
"2025","32","056","05","10","00","COUCIEIRO",37,21,16
"2025","32","056","05","15","00","FERREIROS",32,20,12
"2025","32","056","05","18","00","LAVANDEIRA",82,36,46
"2025","32","056","05","19","00","LAPELA",12,7,5
"2025","32","056","05","20","00","MATO, O",3,2,1
"2025","32","056","05","24","00","POUSAFOLES",28,16,12
"2025","32","056","05","25","00","PONTE BARXAS",118,53,65
"2025","32","056","05","26","00","RUBIÑA, A",35,20,15
"2025","32","056","05","27","00","SANTA BAIA",6,4,2
"2025","32","056","05","28","00","CELA",41,20,21
"2025","32","056","06","02","00","ENTRERRÍOS",2,1,1
"2025","32","056","06","03","00","ESMORIZ",23,12,11
"2025","32","056","06","04","00","GORGUA",48,23,25
"2025","32","056","06","05","00","GRIXÓ",74,40,34
"2025","32","056","06","06","00","VILAR",70,34,36
"2025","32","057","00","01","00","CORDELLE",0,0,0
"2025","32","057","01","01","00","CAXIDE",25,17,8
"2025","32","057","01","02","00","CASTRO",8,5,3
"2025","32","057","01","03","00","COUTIÑO, O",8,2,6
"2025","32","057","01","04","00","COUTO, O",6,2,4
"2025","32","057","01","05","00","PORTELA",5,3,2
"2025","32","057","01","06","00","SANTIGUEIRO",5,4,1
"2025","32","057","02","01","00","CASALTA, A",26,11,15
"2025","32","057","02","02","00","ESPIÑAS",7,6,1
"2025","32","057","02","03","00","FIÓS, OS",11,7,4
"2025","32","057","02","04","00","PENA, A",8,5,3
"2025","32","057","02","05","00","PURDEUS",9,6,3
"2025","32","057","02","06","00","RABACALLOS",0,0,0
"2025","32","057","02","07","00","VALADO, O",7,3,4
"2025","32","057","03","01","00","CASA DO VENTO, A OU A VENDA",11,6,5
"2025","32","057","03","02","00","HEDRADA, A",20,9,11
"2025","32","057","03","03","00","GUENDÓN",8,5,3
"2025","32","057","03","04","00","LAMA, A",4,2,2
"2025","32","057","03","06","00","VALDEMIOTOS",14,8,6
"2025","32","057","04","01","00","CERDEIRAS, AS",0,0,0
"2025","32","057","04","02","00","CORTIÑAS",2,2,0
"2025","32","057","04","03","00","FORCAS",12,3,9
"2025","32","057","04","04","00","MIRANDA, A",4,3,1
"2025","32","057","04","05","00","POMBAR, O",1,1,0
"2025","32","057","04","06","00","SENRA",14,8,6
"2025","32","057","04","07","00","VILAR DE FORCAS",6,3,3
"2025","32","057","05","02","00","FONDO DE VILA",27,16,11
"2025","32","057","05","03","00","PARADA DE SIL",95,45,50
"2025","32","057","05","04","00","REQUIÁN",9,5,4
"2025","32","057","05","05","00","SARDELA",7,4,3
"2025","32","057","05","06","00","TEIMENDE",29,17,12
"2025","32","057","06","01","00","CELEIRÓN",3,1,2
"2025","32","057","06","02","00","PARADELLAS, AS",13,8,5
"2025","32","057","07","01","00","CASTIÑEIRAS, AS",0,0,0
"2025","32","057","07","02","00","IVIL",1,1,0
"2025","32","057","07","03","00","PRADOMAO",12,6,6
"2025","32","057","07","04","00","VERENGO",13,7,6
"2025","32","057","08","01","00","BOUZAS",7,4,3
"2025","32","057","08","02","00","CALVOS",4,2,2
"2025","32","057","08","03","00","COSTRELA, A",4,2,2
"2025","32","057","08","04","00","LEIRAVELLA, A",6,2,4
"2025","32","057","08","05","00","VAL, O",31,17,14
"2025","32","057","09","01","00","BARXACOVA",4,2,2
"2025","32","057","09","02","00","SAN LOURENZO",13,7,6
"2025","32","058","01","05","00","REBOREDO",91,57,34
"2025","32","058","01","06","00","SAN MIGUEL",398,205,193
"2025","32","058","02","01","00","CASTRO DE COVAS",37,20,17
"2025","32","058","02","02","00","CEBREIROS",127,66,61
"2025","32","058","02","04","00","LOÑOÁ",288,140,148
"2025","32","058","02","06","00","TOMBO, O",34,16,18
"2025","32","058","02","07","00","URBANIZACIÓN TAPADA DE BOUZAS",489,247,242
"2025","32","058","03","01","00","ANDURIÑAS",3,1,2
"2025","32","058","03","02","00","CHAODARCAS",84,53,31
"2025","32","058","03","04","00","ORDELLES",83,44,39
"2025","32","058","04","01","00","CACHAMUÍÑA",207,106,101
"2025","32","058","04","02","00","LAMELA, A",131,70,61
"2025","32","058","04","03","00","URBANIZACIÓN MOTERREI",443,226,217
"2025","32","058","05","01","00","AGRA",24,12,12
"2025","32","058","05","02","00","BOUZAS DE FONDO",3,2,1
"2025","32","058","05","03","00","CASDEMIRO",11,6,5
"2025","32","058","05","04","00","CIMADEVILA",89,50,39
"2025","32","058","05","05","00","CONDADO, O",100,51,49
"2025","32","058","05","06","00","PETEIRAS, AS",1,0,1
"2025","32","058","05","07","00","ESPIÑEDO",5,1,4
"2025","32","058","05","08","00","FRIEIRA",56,27,29
"2025","32","058","05","09","00","LAMAGRANDE",28,16,12
"2025","32","058","05","10","00","OURIZ",22,11,11
"2025","32","058","05","11","00","VENTOSELA",6,4,2
"2025","32","058","06","01","00","CASANOVA, A",47,22,25
"2025","32","058","06","02","00","DERRASA, A",271,131,140
"2025","32","058","06","04","00","RIBELA",21,12,9
"2025","32","058","06","05","00","SAN XOÁN DE MOREIRAS",50,24,26
"2025","32","058","07","02","00","ROUPEIRO, O",35,18,17
"2025","32","058","07","03","00","SAN MARTIÑO",40,19,21
"2025","32","058","07","04","00","SANTA BAIA",76,42,34
"2025","32","058","07","05","00","VENDA, A",117,59,58
"2025","32","058","08","01","00","BOEIROS",48,25,23
"2025","32","058","08","03","00","CASMARTIÑO",44,21,23
"2025","32","058","08","04","00","CASPIÑÓN",25,11,14
"2025","32","058","08","05","00","CIMADEVILA",33,18,15
"2025","32","058","08","07","00","GOZOS, OS",32,17,15
"2025","32","058","08","08","00","MEDORRA, A",152,62,90
"2025","32","058","08","09","00","OUTEIRO, O",30,16,14
"2025","32","058","08","10","00","OUTEIROMEAO",36,20,16
"2025","32","058","08","11","00","PEDRAIO",88,48,40
"2025","32","058","08","12","00","PENEDO, O",309,157,152
"2025","32","058","08","13","00","PIOSELO",20,12,8
"2025","32","058","08","14","00","SANTA MARTA",141,74,67
"2025","32","058","08","15","00","URBANIZACIÓN VEIGA DE ABAIXO",320,160,160
"2025","32","058","09","01","00","CASTADÓN",98,49,49
"2025","32","058","09","02","00","CORTIÑAS",355,194,161
"2025","32","058","09","03","00","PEREIRO DE AGUIAR, O",304,153,151
"2025","32","058","09","06","00","SAN SALVADOR",54,27,27
"2025","32","058","09","07","00","VILAR",84,43,41
"2025","32","058","10","01","00","XUBANDE",34,17,17
"2025","32","058","10","03","00","PARADA",63,32,31
"2025","32","058","10","04","00","SABADELLE",268,134,134
"2025","32","058","10","05","00","SAN BENITO DA VEIGA",104,56,48
"2025","32","058","11","02","00","MURTEIRA, A",39,20,19
"2025","32","058","11","04","00","TIBIÁS",192,91,101
"2025","32","058","12","01","00","CACHAMARÍA",11,5,6
"2025","32","058","12","02","00","MALOBRIGO",13,8,5
"2025","32","058","12","03","00","OUTEIRO",58,29,29
"2025","32","058","12","04","00","PAZO, O",33,18,15
"2025","32","058","12","05","00","PENEDO",6,4,2
"2025","32","058","12","06","00","SOBRADO",23,14,9
"2025","32","058","12","07","00","TRIÓS",12,5,7
"2025","32","058","12","08","00","VILAR",10,4,6
"2025","32","058","13","10","00","VILARIÑO",330,183,147
"2025","32","059","01","01","00","CODESEDO",4,2,2
"2025","32","059","01","02","00","PITÓN",19,9,10
"2025","32","059","01","03","00","SAA",10,3,7
"2025","32","059","01","04","00","SAN CIBRAO",21,11,10
"2025","32","059","02","01","00","ANSARIZ",4,1,3
"2025","32","059","02","02","00","ARMENTAL",0,0,0
"2025","32","059","02","03","00","CERDEIRAS, AS",7,5,2
"2025","32","059","02","04","00","COUSELO",7,3,4
"2025","32","059","02","05","00","CUARTAS, AS",38,19,19
"2025","32","059","02","06","00","ENTRAMBOSRÍOS",13,7,6
"2025","32","059","02","08","00","LADREDO",4,3,1
"2025","32","059","02","09","00","PAZOS",25,13,12
"2025","32","059","02","10","00","REGOLEVADO",10,5,5
"2025","32","059","03","01","00","AIROÁ DE BEACÁN",2,2,0
"2025","32","059","03","02","00","CASCALLAL",6,4,2
"2025","32","059","03","03","00","CASFERREIRO",2,1,1
"2025","32","059","03","04","00","CASGUTIERRE",1,1,0
"2025","32","059","03","05","00","CASPICÓN",5,3,2
"2025","32","059","03","06","00","FONTAO, O",5,4,1
"2025","32","059","03","07","00","OUTEIRO DE BEACÁN",9,4,5
"2025","32","059","03","08","00","BALDOMAR",8,5,3
"2025","32","059","04","01","00","AREAS",0,0,0
"2025","32","059","04","02","00","BARRAS, AS",8,5,3
"2025","32","059","04","03","00","BARRIO",2,2,0
"2025","32","059","04","04","00","CARRACEDO",11,6,5
"2025","32","059","04","05","00","COTO, O",25,13,12
"2025","32","059","04","06","00","DIARADA",6,2,4
"2025","32","059","04","07","00","OUTEIRO DE CARRACEDO",3,2,1
"2025","32","059","04","08","00","PACIO",9,4,5
"2025","32","059","04","09","00","PEDREIRA",4,2,2
"2025","32","059","04","10","00","RECHEDA, A",6,4,2
"2025","32","059","04","11","00","REZA",2,0,2
"2025","32","059","04","12","00","RIBAS",2,2,0
"2025","32","059","04","13","00","SAN PAIO",1,0,1
"2025","32","059","04","15","00","SANDAMIRO",5,4,1
"2025","32","059","04","17","00","VILABOA",18,12,6
"2025","32","059","04","18","00","VILAMAIOR",9,3,6
"2025","32","059","04","19","00","VILAR DE CARRACEDO",14,4,10
"2025","32","059","05","02","00","ENFESTA",1,0,1
"2025","32","059","05","03","00","FORXÁN",2,2,0
"2025","32","059","05","05","00","LAMIÑA, A",2,0,2
"2025","32","059","05","06","00","POÍN DE ABAIXO",4,2,2
"2025","32","059","05","07","00","POÍN DE ARRIBA",9,5,4
"2025","32","059","05","08","00","SANTA BAIA",17,11,6
"2025","32","059","06","01","00","ANDELO",5,4,1
"2025","32","059","06","02","00","BARRA DE CIMA",17,10,7
"2025","32","059","06","03","00","CARBALLEDO",21,11,10
"2025","32","059","06","04","00","CASAR, O",23,12,11
"2025","32","059","06","05","00","FONTAÍÑO, O",9,3,6
"2025","32","059","06","06","00","GRAÍCES",5,4,1
"2025","32","059","06","07","00","GULFARIZ",16,5,11
"2025","32","059","06","08","00","LOUREDO",11,6,5
"2025","32","059","06","10","00","PEROXA VELLA, A",9,4,5
"2025","32","059","06","11","00","POUSADA",35,17,18
"2025","32","059","06","12","00","SANTA OUXEA",12,6,6
"2025","32","059","06","13","00","VILERMA",5,3,2
"2025","32","059","06","14","00","VISPÍN",8,3,5
"2025","32","059","07","01","00","ALEMPARTE",0,0,0
"2025","32","059","07","02","00","CONCHOUSO, O",0,0,0
"2025","32","059","07","03","00","CORVELLE",38,20,18
"2025","32","059","07","04","00","GUERAL",32,18,14
"2025","32","059","07","05","00","VILAR DE CORVELLE",5,2,3
"2025","32","059","08","01","00","BERDELLE",11,4,7
"2025","32","059","08","02","00","BOUZA LONGA",2,1,1
"2025","32","059","08","03","00","CASARIZAS, AS",13,7,6
"2025","32","059","08","04","00","FONTEFRÍA",7,4,3
"2025","32","059","08","05","00","MIRALLOS",17,8,9
"2025","32","059","08","06","00","SALCEDA",10,6,4
"2025","32","059","08","07","00","SAN NICOLAO",3,2,1
"2025","32","059","08","08","00","SENÓN",6,4,2
"2025","32","059","09","01","00","PEARES, OS",60,23,37
"2025","32","059","10","01","00","AMIDO",16,8,8
"2025","32","059","10","02","00","GAIOSO",10,6,4
"2025","32","059","10","03","00","LENTOMIL",24,13,11
"2025","32","059","10","04","00","PARAXAS, AS",4,2,2
"2025","32","059","10","05","00","PEROXA, A",401,160,241
"2025","32","059","10","06","00","SANTO ESTEVO",2,1,1
"2025","32","059","10","07","00","VILANOVA",9,5,4
"2025","32","059","11","01","00","ABERTESGA",19,10,9
"2025","32","059","11","02","00","CASUNDILA",20,8,12
"2025","32","059","11","03","00","COSTA DA CABRA, A",4,2,2
"2025","32","059","11","04","00","FREIRE",3,2,1
"2025","32","059","11","05","00","LAXAS",4,3,1
"2025","32","059","11","06","00","MORCEGUEIRA, A",1,1,0
"2025","32","059","11","07","00","OUTEIRIÑOS",16,9,7
"2025","32","059","11","09","00","SAN XES",0,0,0
"2025","32","059","11","10","00","VAL, O",25,14,11
"2025","32","059","11","11","00","VILAR",9,5,4
"2025","32","059","12","01","00","BESTEIROS",16,10,6
"2025","32","059","12","02","00","BOUZAS VEDRAS",10,8,2
"2025","32","059","12","03","00","BUSTOS",10,5,5
"2025","32","059","12","04","00","MOREDA",5,2,3
"2025","32","059","12","05","00","TURBISQUEDO",6,3,3
"2025","32","059","12","06","00","TURZAVELLA",14,9,5
"2025","32","059","12","07","00","VILASUSÁ",5,1,4
"2025","32","059","13","01","00","ABEDÍN",10,3,7
"2025","32","059","13","02","00","BARBEITAS, AS",6,4,2
"2025","32","059","13","03","00","BARRELA",7,4,3
"2025","32","059","13","04","00","DORNELAS",2,1,1
"2025","32","059","13","05","00","FIESTRA, A",9,7,2
"2025","32","059","13","06","00","FONTAO, O",5,2,3
"2025","32","059","13","07","00","GOIÁS",7,2,5
"2025","32","059","13","08","00","OUTEIRO DE TOUBES",6,3,3
"2025","32","059","13","09","00","PACIOS",20,10,10
"2025","32","059","13","10","00","VILA, A",8,6,2
"2025","32","059","13","11","00","VILARELLO",1,1,0
"2025","32","059","14","01","00","ALENDE, A",3,1,2
"2025","32","059","14","02","00","AMEDO",0,0,0
"2025","32","059","14","03","00","BARRASUSÁ",0,0,0
"2025","32","059","14","04","00","CASDEGUÍSTOLA",12,6,6
"2025","32","059","14","05","00","CINCO NOGUEIRAS",98,49,49
"2025","32","059","14","06","00","CONCHOUSO, O",22,10,12
"2025","32","059","14","07","00","CORNEDA",9,6,3
"2025","32","059","14","08","00","FERRADAL",9,4,5
"2025","32","059","14","09","00","MELLE",7,4,3
"2025","32","059","14","10","00","ORDE, A",14,8,6
"2025","32","059","14","11","00","OUTEIRIÑO",14,7,7
"2025","32","059","14","12","00","OUTEIRO DE VILARRUBÍN",8,4,4
"2025","32","059","14","13","00","POUSA, A",24,13,11
"2025","32","059","14","14","00","RABACIDO",35,19,16
"2025","32","059","14","15","00","SALGUEIRÓS",13,8,5
"2025","32","059","14","16","00","SANTIGUEIRO",0,0,0
"2025","32","059","14","17","00","SESTELO",3,2,1
"2025","32","059","14","18","00","SOUTO, O",40,19,21
"2025","32","059","14","19","00","VILARRUBÍN",30,12,18
"2025","32","060","01","01","00","CASASOLA",1,1,0
"2025","32","060","01","02","00","FREIXIDO DE ABAIXO",46,20,26
"2025","32","060","02","01","00","MONES",33,17,16
"2025","32","060","02","02","00","SAN PAIO",12,7,5
"2025","32","060","03","01","00","CARBALLAL",28,13,15
"2025","32","060","03","03","00","PORTO, O",2,1,1
"2025","32","060","03","04","00","OUTEIRO",6,4,2
"2025","32","060","03","05","00","SANTA MARÍA",10,5,5
"2025","32","060","03","06","00","BARXELA",4,1,3
"2025","32","060","04","01","00","SANTOALLA",4,3,1
"2025","32","060","05","01","00","PETÍN",597,301,296
"2025","32","060","06","01","00","PORTELA DE PORTOMOURISCO, A",76,40,36
"2025","32","060","06","02","00","PORTOMOURISCO",35,22,13
"2025","32","061","01","01","00","ARENTEIRIÑO",9,3,6
"2025","32","061","01","02","00","ARENTEIRO",49,22,27
"2025","32","061","01","03","00","BARRÁN",38,22,16
"2025","32","061","01","04","00","PIÑOR",97,45,52
"2025","32","061","01","05","00","SENDERIZ",5,3,2
"2025","32","061","01","06","00","SENRA",13,6,7
"2025","32","061","02","01","00","CASFIGUEIRO",27,10,17
"2025","32","061","02","02","00","COTELAS",68,35,33
"2025","32","061","02","03","00","FOLGOSA, A",3,1,2
"2025","32","061","02","04","00","FREÁS DA CANDA",85,49,36
"2025","32","061","02","05","00","GUIMARÁS",13,6,7
"2025","32","061","02","06","00","LAGOAS, AS",52,33,19
"2025","32","061","02","07","00","PORTO DO SOUTO",10,4,6
"2025","32","061","02","08","00","SAN MAMEDE DA CANDA",10,6,4
"2025","32","061","02","09","00","VILARIÑO",42,19,23
"2025","32","061","02","10","00","MIRELA",4,2,2
"2025","32","061","03","01","00","CANICES",26,15,11
"2025","32","061","03","02","00","CARBALLEDA",29,16,13
"2025","32","061","03","03","00","CASARELLOS",6,2,4
"2025","32","061","03","04","00","CÓRNEAS",4,1,3
"2025","32","061","03","05","00","DERRAMADA, A",3,2,1
"2025","32","061","03","06","00","REINO, O",61,34,27
"2025","32","061","03","07","00","MOIRE",28,14,14
"2025","32","061","03","08","00","PEREIRA",6,2,4
"2025","32","061","03","09","00","PONTE, A",7,4,3
"2025","32","061","04","01","00","ASNEIROS, OS",17,10,7
"2025","32","061","04","02","00","BARREIROS",3,2,1
"2025","32","061","04","03","00","CORNA, A",39,23,16
"2025","32","061","04","04","00","DEVESA, A",17,11,6
"2025","32","061","04","05","00","FONTES, AS",5,2,3
"2025","32","061","04","06","00","MARAÑÍS",5,3,2
"2025","32","061","04","07","00","PAREDES",2,1,1
"2025","32","061","04","08","00","SOBRADO",3,2,1
"2025","32","061","05","01","00","LOEDA",32,15,17
"2025","32","061","05","02","00","CASANDULFE",7,4,3
"2025","32","061","05","03","00","LOUSADO",38,20,18
"2025","32","061","05","04","00","OUTEIRO",11,6,5
"2025","32","061","05","05","00","TORGUEDO",7,3,4
"2025","32","061","05","06","00","TORRE, A",15,9,6
"2025","32","061","05","07","00","OVENZA",3,2,1
"2025","32","061","05","08","00","VILANFESTA",7,5,2
"2025","32","061","05","09","00","SECA, A",7,4,3
"2025","32","061","06","01","00","CARBALLEDIÑA",15,8,7
"2025","32","061","06","02","00","CASMONIÑO",10,7,3
"2025","32","061","06","03","00","COIRAS",18,8,10
"2025","32","061","06","04","00","CALES",11,6,5
"2025","32","061","06","05","00","FONTAO",5,4,1
"2025","32","061","06","06","00","OUTEIRO, O",10,5,5
"2025","32","061","06","07","00","PALLOTA, A",7,5,2
"2025","32","061","06","08","00","PAZO, O",3,1,2
"2025","32","061","06","09","00","PORTELA",17,10,7
"2025","32","061","06","10","00","SESTOS",1,1,0
"2025","32","061","06","11","00","ALÉN",3,1,2
"2025","32","061","07","01","00","ALÉN",8,4,4
"2025","32","061","07","02","00","CAL, A",8,4,4
"2025","32","061","07","03","00","GROBAS",26,14,12
"2025","32","061","07","04","00","EIREXE, A",14,7,7
"2025","32","061","07","05","00","OUTEIRO, O",8,4,4
"2025","32","061","07","06","00","VILAR",26,11,15
"2025","32","062","01","01","00","REBOREDA",37,18,19
"2025","32","062","01","02","00","SAN LOURENZO",80,37,43
"2025","32","062","02","01","00","LOBIOS",19,7,12
"2025","32","062","02","02","00","PARADELA DE ABELEDA",67,32,35
"2025","32","062","02","03","00","RETORTA, A",5,2,3
